"Jul 26, 2019 16:36:53.944669000 AEST","c8:3c:85:bb:31:6e"
"Jul 26, 2019 16:36:53.961344000 AEST","c8:3c:85:bb:31:6e"
"Jul 26, 2019 16:36:53.966650000 AEST","c8:3c:85:bb:31:6e"
"Jul 26, 2019 16:36:53.985198000 AEST","c8:3c:85:bb:31:6e"
"Jul 26, 2019 16:36:53.987181000 AEST","c4:98:80:70:37:6c"
"Jul 26, 2019 16:36:54.376835000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:36:54.386452000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:36:54.400986000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:36:54.412709000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:36:54.433502000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:36:55.129448000 AEST","b8:63:4d:54:a0:f8"
"Jul 26, 2019 16:36:55.137430000 AEST","b8:63:4d:54:a0:f8"
"Jul 26, 2019 16:36:55.567895000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:36:55.781567000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:36:55.791181000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:36:55.886097000 AEST","34:13:e8:3c:15:c7"
"Jul 26, 2019 16:36:56.699768000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:36:56.710060000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:36:56.721832000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:36:56.732137000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:36:56.744010000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:36:56.754311000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:36:57.255092000 AEST","98:09:cf:80:4f:41"
"Jul 26, 2019 16:36:59.145955000 AEST","58:40:4e:50:79:3d"
"Jul 26, 2019 16:37:03.834478000 AEST","a0:18:28:2a:f7:7a"
"Jul 26, 2019 16:37:03.849430000 AEST","a0:18:28:2a:f7:7a"
"Jul 26, 2019 16:37:03.856266000 AEST","a0:18:28:2a:f7:7a"
"Jul 26, 2019 16:37:03.866455000 AEST","a0:18:28:2a:f7:7a"
"Jul 26, 2019 16:37:05.663754000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:05.730480000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:05.752285000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:06.411777000 AEST","88:e9:fe:83:d7:41"
"Jul 26, 2019 16:37:06.450673000 AEST","88:e9:fe:83:d7:41"
"Jul 26, 2019 16:37:06.467810000 AEST","88:e9:fe:83:d7:41"
"Jul 26, 2019 16:37:06.750542000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:06.760796000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:06.920387000 AEST","d0:81:7a:cb:47:e8"
"Jul 26, 2019 16:37:07.014520000 AEST","d0:81:7a:cb:47:e8"
"Jul 26, 2019 16:37:08.683488000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:37:09.525325000 AEST","b0:19:c6:67:60:4d"
"Jul 26, 2019 16:37:09.966516000 AEST","46:96:cf:58:4d:96"
"Jul 26, 2019 16:37:09.986451000 AEST","46:96:cf:58:4d:96"
"Jul 26, 2019 16:37:10.922622000 AEST","d6:7f:32:19:2f:a2"
"Jul 26, 2019 16:37:13.953410000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:37:14.667854000 AEST","4e:78:ff:68:e9:20"
"Jul 26, 2019 16:37:14.742989000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:14.747589000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:14.839853000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:14.871014000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:14.878630000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:14.920739000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:14.920755000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:15.001482000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:15.060045000 AEST","4e:78:ff:68:e9:20"
"Jul 26, 2019 16:37:15.452466000 AEST","98:22:ef:97:70:77"
"Jul 26, 2019 16:37:15.564846000 AEST","34:69:87:92:78:53"
"Jul 26, 2019 16:37:15.691453000 AEST","34:69:87:92:78:53"
"Jul 26, 2019 16:37:15.786248000 AEST","24:18:1d:7b:8b:36"
"Jul 26, 2019 16:37:15.806386000 AEST","24:18:1d:7b:8b:36"
"Jul 26, 2019 16:37:15.901206000 AEST","24:18:1d:7b:8b:36"
"Jul 26, 2019 16:37:15.923120000 AEST","24:18:1d:7b:8b:36"
"Jul 26, 2019 16:37:15.950330000 AEST","24:18:1d:7b:8b:36"
"Jul 26, 2019 16:37:15.967173000 AEST","24:18:1d:7b:8b:36"
"Jul 26, 2019 16:37:15.991279000 AEST","24:18:1d:7b:8b:36"
"Jul 26, 2019 16:37:17.115071000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:20.580755000 AEST","ac:0d:1b:ef:c0:57"
"Jul 26, 2019 16:37:22.346985000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:27.030877000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:27.440401000 AEST","7c:2a:31:0c:18:22"
"Jul 26, 2019 16:37:27.506953000 AEST","7c:2a:31:0c:18:22"
"Jul 26, 2019 16:37:27.668151000 AEST","7c:2a:31:0c:18:22"
"Jul 26, 2019 16:37:28.145757000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:37:28.156270000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:37:28.202419000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:37:28.279052000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:37:28.302405000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:37:28.327277000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:37:28.404114000 AEST","4a:7a:3b:41:80:c9"
"Jul 26, 2019 16:37:28.446094000 AEST","4a:7a:3b:41:80:c9"
"Jul 26, 2019 16:37:29.043794000 AEST","54:33:cb:09:07:6b"
"Jul 26, 2019 16:37:31.332991000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:37:32.037761000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:32.059494000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:32.249675000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:32.353327000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:32.816039000 AEST","54:33:cb:09:07:6b"
"Jul 26, 2019 16:37:32.833246000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:37:32.836223000 AEST","54:33:cb:09:07:6b"
"Jul 26, 2019 16:37:33.136561000 AEST","1a:63:0b:eb:04:74"
"Jul 26, 2019 16:37:33.161511000 AEST","1a:63:0b:eb:04:74"
"Jul 26, 2019 16:37:33.207719000 AEST","1a:63:0b:eb:04:74"
"Jul 26, 2019 16:37:33.240944000 AEST","1a:63:0b:eb:04:74"
"Jul 26, 2019 16:37:33.315050000 AEST","1a:63:0b:eb:04:74"
"Jul 26, 2019 16:37:34.307581000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:37:34.315632000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:37:34.340047000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:37:34.351639000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:37:34.476947000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:37:34.536880000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:37:34.553708000 AEST","dc:a9:04:7d:51:64"
"Jul 26, 2019 16:37:36.814255000 AEST","fa:ba:36:42:1b:df"
"Jul 26, 2019 16:37:36.859434000 AEST","fa:ba:36:42:1b:df"
"Jul 26, 2019 16:37:36.879328000 AEST","fa:ba:36:42:1b:df"
"Jul 26, 2019 16:37:36.929001000 AEST","fa:ba:36:42:1b:df"
"Jul 26, 2019 16:37:36.930406000 AEST","fa:ba:36:42:1b:df"
"Jul 26, 2019 16:37:37.924021000 AEST","1c:4d:70:44:2a:32"
"Jul 26, 2019 16:37:38.788824000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:37:38.808253000 AEST","e4:9a:dc:2e:98:03"
"Jul 26, 2019 16:37:39.076786000 AEST","68:ab:1e:7b:75:a5"
"Jul 26, 2019 16:37:39.341595000 AEST","68:ab:1e:7b:75:a5"
"Jul 26, 2019 16:37:39.930081000 AEST","88:66:a5:c1:3c:c0"
"Jul 26, 2019 16:37:42.030547000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:42.042079000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:42.098588000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:42.360459000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:42.371744000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:42.388829000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:42.400139000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:42.417332000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:42.428580000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:42.506947000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:42.518307000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:42.545854000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:43.311567000 AEST","9e:28:d6:9a:0c:fd"
"Jul 26, 2019 16:37:43.360539000 AEST","9e:28:d6:9a:0c:fd"
"Jul 26, 2019 16:37:43.377347000 AEST","9e:28:d6:9a:0c:fd"
"Jul 26, 2019 16:37:44.490285000 AEST","66:73:0d:72:7c:57"
"Jul 26, 2019 16:37:44.510480000 AEST","66:73:0d:72:7c:57"
"Jul 26, 2019 16:37:44.555373000 AEST","66:73:0d:72:7c:57"
"Jul 26, 2019 16:37:44.602356000 AEST","66:73:0d:72:7c:57"
"Jul 26, 2019 16:37:45.450682000 AEST","98:22:ef:97:70:77"
"Jul 26, 2019 16:37:46.448787000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:46.449751000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:46.450999000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:46.466038000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:46.716002000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:46.716010000 AEST","60:f8:1d:af:d3:90"
"Jul 26, 2019 16:37:47.781633000 AEST","da:a1:19:73:37:cd"
"Jul 26, 2019 16:37:47.792858000 AEST","da:a1:19:73:37:cd"
"Jul 26, 2019 16:37:48.401981000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:48.412812000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:48.531880000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:48.548874000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:48.560163000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:48.578133000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:48.587849000 AEST","dc:a9:04:8b:95:ed"
"Jul 26, 2019 16:37:49.530663000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:51.480754000 AEST","1e:c1:08:7d:fb:7d"
"Jul 26, 2019 16:37:51.615998000 AEST","66:3b:86:9e:a4:8a"
"Jul 26, 2019 16:37:51.658227000 AEST","66:3b:86:9e:a4:8a"
"Jul 26, 2019 16:37:52.198723000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:52.302880000 AEST","3c:28:6d:1d:bf:48"
"Jul 26, 2019 16:37:52.536653000 AEST","46:49:cf:84:de:fb"
"Jul 26, 2019 16:37:52.557203000 AEST","46:49:cf:84:de:fb"
"Jul 26, 2019 16:37:52.610289000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.611578000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.630880000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.632214000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.708070000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.709397000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.729881000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.750613000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.751972000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.770164000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.771486000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.842358000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.843702000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.861943000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.886230000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.887573000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.906297000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:52.907630000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:37:53.208159000 AEST","52:41:ff:55:00:6e"
"Jul 26, 2019 16:37:53.236708000 AEST","52:41:ff:55:00:6e"
"Jul 26, 2019 16:37:53.256283000 AEST","52:41:ff:55:00:6e"
"Jul 26, 2019 16:37:53.296857000 AEST","52:41:ff:55:00:6e"
"Jul 26, 2019 16:37:53.310491000 AEST","52:41:ff:55:00:6e"
"Jul 26, 2019 16:37:54.060835000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:37:54.116427000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:37:54.273555000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:37:55.295794000 AEST","d6:7f:32:19:2f:a2"
"Jul 26, 2019 16:37:55.527712000 AEST","02:cd:f5:b6:1f:8a"
"Jul 26, 2019 16:37:55.929644000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:37:55.989472000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:37:56.010476000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:37:56.062377000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:37:56.117643000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:37:56.140576000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:37:56.165129000 AEST","ea:ff:eb:06:34:77"
"Jul 26, 2019 16:37:56.263220000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:56.267404000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:56.289833000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:56.295113000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:56.379812000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:56.388233000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:56.410444000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:37:56.723219000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:56.732490000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:57.273148000 AEST","9c:b6:d0:f0:0b:a9"
"Jul 26, 2019 16:37:57.506863000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:57.516354000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:57.549519000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:57.560187000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:37:58.126007000 AEST","9c:b6:d0:f0:0b:a9"
"Jul 26, 2019 16:37:58.176208000 AEST","9c:b6:d0:f0:0b:a9"
"Jul 26, 2019 16:37:58.592205000 AEST","6e:b5:50:db:a1:5b"
"Jul 26, 2019 16:37:58.637285000 AEST","6e:b5:50:db:a1:5b"
"Jul 26, 2019 16:37:58.657534000 AEST","6e:b5:50:db:a1:5b"
"Jul 26, 2019 16:37:59.244330000 AEST","e4:a7:a0:14:4e:c5"
"Jul 26, 2019 16:37:59.490954000 AEST","e4:a7:a0:14:4e:c5"
"Jul 26, 2019 16:37:59.822619000 AEST","e4:a7:a0:14:4e:c5"
"Jul 26, 2019 16:37:59.922318000 AEST","6e:b5:50:db:a1:5b"
"Jul 26, 2019 16:38:00.099231000 AEST","6e:b5:50:db:a1:5b"
"Jul 26, 2019 16:38:00.120117000 AEST","6e:b5:50:db:a1:5b"
"Jul 26, 2019 16:38:01.705158000 AEST","34:13:e8:3c:15:c7"
"Jul 26, 2019 16:38:01.707398000 AEST","34:13:e8:3c:15:c7"
"Jul 26, 2019 16:38:01.714419000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:38:02.619642000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:02.675909000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:04.379961000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:04.401118000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:04.460441000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:04.474320000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:04.513490000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:04.534555000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:04.572882000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:04.594161000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:11.624889000 AEST","f6:da:b8:9e:46:16"
"Jul 26, 2019 16:38:11.642787000 AEST","f6:da:b8:9e:46:16"
"Jul 26, 2019 16:38:11.686065000 AEST","f6:da:b8:9e:46:16"
"Jul 26, 2019 16:38:11.828130000 AEST","ae:78:cb:6c:d3:3e"
"Jul 26, 2019 16:38:11.855763000 AEST","ae:78:cb:6c:d3:3e"
"Jul 26, 2019 16:38:12.034365000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:38:12.057049000 AEST","d4:f4:6f:af:ce:21"
"Jul 26, 2019 16:38:12.425600000 AEST","8e:ac:ea:26:10:89"
"Jul 26, 2019 16:38:12.553064000 AEST","be:a7:9d:de:45:a3"
"Jul 26, 2019 16:38:13.063717000 AEST","68:ab:1e:7b:75:a5"
"Jul 26, 2019 16:38:13.083867000 AEST","68:ab:1e:7b:75:a5"
"Jul 26, 2019 16:38:13.443377000 AEST","4a:7a:3b:41:80:c9"
"Jul 26, 2019 16:38:14.789128000 AEST","54:33:cb:09:07:6b"
"Jul 26, 2019 16:38:14.798630000 AEST","54:33:cb:09:07:6b"
"Jul 26, 2019 16:38:15.427321000 AEST","98:22:ef:97:70:77"
"Jul 26, 2019 16:38:15.445606000 AEST","66:01:1b:07:fc:44"
"Jul 26, 2019 16:38:15.471266000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:15.482275000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:15.539879000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:15.618088000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:15.645029000 AEST","54:33:cb:09:07:6b"
"Jul 26, 2019 16:38:15.649125000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:15.650852000 AEST","ae:25:d7:df:2a:3c"
"Jul 26, 2019 16:38:15.696195000 AEST","ae:25:d7:df:2a:3c"
"Jul 26, 2019 16:38:15.743951000 AEST","ae:25:d7:df:2a:3c"
"Jul 26, 2019 16:38:15.794631000 AEST","66:01:1b:07:fc:44"
"Jul 26, 2019 16:38:15.869390000 AEST","60:e3:ac:e7:ab:80"
"Jul 26, 2019 16:38:15.941431000 AEST","60:e3:ac:e7:ab:80"
"Jul 26, 2019 16:38:15.976696000 AEST","60:e3:ac:e7:ab:80"
"Jul 26, 2019 16:38:15.997126000 AEST","54:33:cb:09:07:6b"
"Jul 26, 2019 16:38:18.761044000 AEST","ac:5f:3e:86:f2:7c"
"Jul 26, 2019 16:38:21.322333000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:21.375400000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:22.110517000 AEST","54:33:cb:09:07:6b"
"Jul 26, 2019 16:38:23.355207000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:23.417163000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:23.551203000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:23.558930000 AEST","c2:a9:b0:e6:5e:2d"
"Jul 26, 2019 16:38:24.219296000 AEST","12:d4:18:06:eb:5a"
"Jul 26, 2019 16:38:24.259463000 AEST","12:d4:18:06:eb:5a"
"Jul 26, 2019 16:38:24.279654000 AEST","12:d4:18:06:eb:5a"
"Jul 26, 2019 16:38:24.304633000 AEST","12:d4:18:06:eb:5a"
"Jul 26, 2019 16:38:24.357349000 AEST","12:d4:18:06:eb:5a"
"Jul 26, 2019 16:38:24.394820000 AEST","12:d4:18:06:eb:5a"
"Jul 26, 2019 16:38:27.230804000 AEST","70:11:24:d5:ee:73"
"Jul 26, 2019 16:38:27.344245000 AEST","70:11:24:d5:ee:73"
"Jul 26, 2019 16:38:30.610730000 AEST","ac:0d:1b:ef:c0:57"
"Jul 26, 2019 16:38:30.736931000 AEST","9c:e3:3f:91:7f:be"
"Jul 26, 2019 16:38:31.118015000 AEST","74:e5:43:38:fd:50"
"Jul 26, 2019 16:38:31.649450000 AEST","5e:55:86:50:b9:3c"
"Jul 26, 2019 16:38:33.105954000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:38:33.148910000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:38:33.189099000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:38:33.233546000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:38:33.273800000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:38:33.317770000 AEST","04:d6:aa:6d:85:0e"
"Jul 26, 2019 16:38:34.856563000 AEST","70:ef:00:4c:7e:c7"
"Jul 26, 2019 16:38:35.050263000 AEST","66:fc:c7:97:4a:55"
"Jul 26, 2019 16:38:35.189918000 AEST","ac:5a:14:0f:83:4e"
"Jul 26, 2019 16:38:35.264725000 AEST","ac:5a:14:0f:83:4e"
"Jul 26, 2019 16:38:35.290671000 AEST","ac:5a:14:0f:83:4e"
"Jul 26, 2019 16:38:35.359575000 AEST","ac:5a:14:0f:83:4e"
"Jul 26, 2019 16:38:36.268256000 AEST","3a:eb:ac:6d:bd:45"
"Jul 26, 2019 16:38:36.322828000 AEST","3a:eb:ac:6d:bd:45"
"Jul 26, 2019 16:38:36.771797000 AEST","da:a1:19:a7:6b:ea"
"Jul 26, 2019 16:38:40.078807000 AEST","4e:9b:f1:0b:6b:79"
"Jul 26, 2019 16:38:40.129192000 AEST","12:66:26:8c:8a:ad"
"Jul 26, 2019 16:38:40.169289000 AEST","12:66:26:8c:8a:ad"
"Jul 26, 2019 16:38:40.208551000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:40.264701000 AEST","12:66:26:8c:8a:ad"
"Jul 26, 2019 16:38:40.380974000 AEST","7e:65:38:4d:75:c2"
"Jul 26, 2019 16:38:40.401227000 AEST","7e:65:38:4d:75:c2"
"Jul 26, 2019 16:38:40.406240000 AEST","4e:9b:f1:0b:6b:79"
"Jul 26, 2019 16:38:40.425887000 AEST","7e:65:38:4d:75:c2"
"Jul 26, 2019 16:38:40.472626000 AEST","7e:65:38:4d:75:c2"
"Jul 26, 2019 16:38:40.560970000 AEST","7e:65:38:4d:75:c2"
"Jul 26, 2019 16:38:40.581158000 AEST","7e:65:38:4d:75:c2"
"Jul 26, 2019 16:38:43.985986000 AEST","b8:b2:f8:8b:aa:86"
"Jul 26, 2019 16:38:44.601925000 AEST","e2:55:1d:10:35:1a"
"Jul 26, 2019 16:38:45.185582000 AEST","9c:b6:d0:f6:10:0b"
"Jul 26, 2019 16:38:45.291742000 AEST","9c:b6:d0:f6:10:0b"
"Jul 26, 2019 16:38:45.397094000 AEST","9c:b6:d0:f6:10:0b"
"Jul 26, 2019 16:38:45.502272000 AEST","9c:b6:d0:f6:10:0b"
"Jul 26, 2019 16:38:45.607379000 AEST","9c:b6:d0:f6:10:0b"
"Jul 26, 2019 16:38:45.712636000 AEST","9c:b6:d0:f6:10:0b"
"Jul 26, 2019 16:38:46.017690000 AEST","42:3d:e5:e6:03:b4"
"Jul 26, 2019 16:38:46.095694000 AEST","42:3d:e5:e6:03:b4"
"Jul 26, 2019 16:38:46.132530000 AEST","42:3d:e5:e6:03:b4"
"Jul 26, 2019 16:38:46.152819000 AEST","42:3d:e5:e6:03:b4"
"Jul 26, 2019 16:38:46.177523000 AEST","42:3d:e5:e6:03:b4"
"Jul 26, 2019 16:38:46.197777000 AEST","42:3d:e5:e6:03:b4"
"Jul 26, 2019 16:38:46.222548000 AEST","42:3d:e5:e6:03:b4"
"Jul 26, 2019 16:38:49.244495000 AEST","98:22:ef:97:70:77"
"Jul 26, 2019 16:38:52.230643000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:52.233865000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:52.257604000 AEST","aa:50:35:b2:ea:6b"
"Jul 26, 2019 16:38:52.335496000 AEST","58:40:4e:24:b4:31"
"Jul 26, 2019 16:38:52.348605000 AEST","32:8d:ec:1e:62:ec"
"Jul 26, 2019 16:38:52.381249000 AEST","32:8d:ec:1e:62:ec"
"Jul 26, 2019 16:38:52.570594000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.571883000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.591242000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.592907000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.663461000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.664915000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.675404000 AEST","32:8d:ec:1e:62:ec"
"Jul 26, 2019 16:38:52.676523000 AEST","32:8d:ec:1e:62:ec"
"Jul 26, 2019 16:38:52.705785000 AEST","f4:09:d8:30:ea:ff"
"Jul 26, 2019 16:38:52.707094000 AEST","f4:09:d8:30:ea:ff"
